PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
203526,Raul,Neto,Raul Neto,"Neto, Raul",R. Neto,1992-05-19T00:00:00, ,Brazil,Brazil/Brazil,6-1,179,4,19,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,raul_neto,2015,2019,Y,Y,Y,2013,2,47
1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-8,230,3,31,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,georges_niang,2016,2019,Y,Y,Y,2016,2,50
201149,Joakim,Noah,Joakim Noah,"Noah, Joakim",J. Noah,1985-02-25T00:00:00,Florida,USA,Florida/USA,6-11,230,12,55,Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,joakim_noah,2007,2018,Y,Y,Y,2007,1,9
203457,Nerlens,Noel,Nerlens Noel,"Noel, Nerlens",N. Noel,1994-04-10T00:00:00,Kentucky,USA,Kentucky/USA,6-11,220,6,9,Forward-Center,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,nerlens_noel,2013,2019,N,Y,Y,2013,1,6
1717,Dirk,Nowitzki,Dirk Nowitzki,"Nowitzki, Dirk",D. Nowitzki,1978-06-19T00:00:00, ,Germany,Germany/Germany,7-0,245,21,41,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,dirk_nowitzki,1998,2018,N,Y,Y,1998,1,9
1628373,Frank,Ntilikina,Frank Ntilikina,"Ntilikina, Frank",F. Ntilikina,1998-07-28T00:00:00, ,France,France/France,6-6,200,2,11,Guard,Active,1610612752,Knicks,NYK,knicks,New York,frank_ntilikina,2017,2019,N,Y,Y,2017,1,8
203263,James,Nunnally,James Nunnally,"Nunnally, James",J. Nunnally,1990-07-14T00:00:00,Cal-Santa Barbara,USA,California-Santa Barbara/USA,,,1,,,Inactive,0,,,,,james_nunnally,2013,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
203994,Jusuf,Nurkic,Jusuf Nurkic,"Nurkic, Jusuf",J. Nurkic,1994-08-23T00:00:00, ,Bosnia and Herzegovina,Boznia & Herzegovina/Bosnia and Herzegovina,7-0,290,5,27,Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,jusuf_nurkic,2014,2019,N,Y,Y,2014,1,16
1628021,David,Nwaba,David Nwaba,"Nwaba, David",D. Nwaba,1993-01-14T00:00:00,Cal Poly-Obispo,USA,Cal Poly-Obispo/USA,6-5,219,3,0,Guard-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,david_nwaba,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-6,226,2,23,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,royce_o'neale,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203124,Kyle,O'Quinn,Kyle O'Quinn,"O'Quinn, Kyle",K. O'Quinn,1990-03-26T00:00:00,Norfolk State,USA,Norfolk State/USA,6-10,250,7,9,Center,Active,1610612755,76ers,PHI,sixers,Philadelphia,kyle_o'quinn,2012,2019,N,Y,Y,2012,2,49
1628400,Semi,Ojeleye,Semi Ojeleye,"Ojeleye, Semi",S. Ojeleye,1994-12-05T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-7,241,2,37,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,semi_ojeleye,2017,2019,N,Y,Y,2017,2,37
1626143,Jahlil,Okafor,Jahlil Okafor,"Okafor, Jahlil",J. Okafor,1995-12-15T00:00:00,Duke,USA,Duke/USA,6-11,275,4,8,Center,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,jahlil_okafor,2015,2019,N,Y,Y,2015,1,3
1629059,Elie,Okobo,Elie Okobo,"Okobo, Elie",E. Okobo,1997-10-23T00:00:00, ,France,France/France,6-3,190,1,2,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,elie_okobo,2018,2019,Y,Y,Y,2018,2,31
1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,1998-09-01T00:00:00,Georgia Institute of Technology,Nigeria,Georgia Institute of Technology/Nigeria,6-4,212,1,20,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_okogie,2018,2019,N,Y,Y,2018,1,20
203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-4,210,6,4,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,victor_oladipo,2013,2019,N,Y,Y,2013,1,2
203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,6,9,Forward,Active,1610612748,Heat,MIA,heat,Miami,kelly_olynyk,2013,2019,N,Y,Y,2013,1,13
1626224,Cedi,Osman,Cedi Osman,"Osman, Cedi",C. Osman,1995-04-08T00:00:00, ,Turkey,Anadolu Efes/Turkey,6-8,215,2,16,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,cedi_osman,2017,2019,Y,Y,Y,2015,2,31
1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-7,205,4,3,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,kelly_oubre jr.,2015,2019,N,Y,Y,2015,1,15
2585,Zaza,Pachulia,Zaza Pachulia,"Pachulia, Zaza",Z. Pachulia,1984-02-10T00:00:00,"Tbilisi, Georgia",Georgia,UlkersporGeorgia/Georgia,6-11,270,16,27,Center,Active,1610612765,Pistons,DET,pistons,Detroit,zaza_pachulia,2003,2018,N,Y,Y,2003,2,42
203953,Jabari,Parker,Jabari Parker,"Parker, Jabari",J. Parker,1995-03-15T00:00:00,Duke,USA,Duke/USA,6-8,245,5,5,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,jabari_parker,2014,2019,N,Y,Y,2014,1,2
2225,Tony,Parker,Tony Parker,"Parker, Tony",T. Parker,1982-05-17T00:00:00, ,France,Paris BR/France,6-2,185,18,9,Guard,Active,1610612766,Hornets,CHA,hornets,Charlotte,tony_parker,2001,2018,N,Y,Y,2001,1,28
202718,Chandler,Parsons,Chandler Parsons,"Parsons, Chandler",C. Parsons,1988-10-25T00:00:00,Florida,USA,Florida/USA,6-10,230,8,31,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,chandler_parsons,2011,2019,N,Y,Y,2011,2,38
202335,Patrick,Patterson,Patrick Patterson,"Patterson, Patrick",P. Patterson,1989-03-14T00:00:00,Kentucky,USA,Kentucky/USA,6-9,230,9,54,Forward,Active,1610612746,Clippers,LAC,clippers,LA,patrick_patterson,2010,2019,Y,Y,Y,2010,1,14
1628383,Justin,Patton,Justin Patton,"Patton, Justin",J. Patton,1997-06-14T00:00:00,Creighton,USA,Creighton/USA,7-0,241,2,13,Center,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,justin_patton,2017,2019,Y,Y,Y,2017,1,16
101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,14,3,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,chris_paul,2005,2019,N,Y,Y,2005,1,4
1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-3,190,4,1,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,cameron_payne,2015,2019,Y,Y,Y,2015,1,14
203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisiana-Lafayette/USA,6-4,185,5,6,Guard,Active,1610612752,Knicks,NYK,knicks,New York,elfrid_payton,2014,2019,N,Y,Y,2014,1,10
1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,,,2,,,Inactive,0,,,,,gary_payton ii,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629341,Tarik,Phillip,Tarik Phillip,"Phillip, Tarik",T. Phillip,1993-08-10T00:00:00,West Virginia,USA,West Virginia/USA,6-3,195,1,22,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,tarik_phillip,2018,2018,Y,N,N,Undrafted,Undrafted,Undrafted
1629033,Theo,Pinson,Theo Pinson,"Pinson, Theo",T. Pinson,1995-11-05T00:00:00,North Carolina,USA,North Carolina/USA,6-5,212,1,1,Guard-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,theo_pinson,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-11,235,6,24,Forward-Center,Active,1610612743,Nuggets,DEN,nuggets,Denver,mason_plumlee,2013,2019,N,Y,Y,2013,1,22
203101,Miles,Plumlee,Miles Plumlee,"Plumlee, Miles",M. Plumlee,1988-09-01T00:00:00,Duke,USA,Duke/USA,6-11,249,7,25,Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,miles_plumlee,2012,2019,Y,Y,Y,2012,1,26
1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-0,230,3,25,Center,Active,1610612759,Spurs,SAS,spurs,San Antonio,jakob_poeltl,2016,2019,Y,Y,Y,2016,1,9
202347,Quincy,Pondexter,Quincy Pondexter,"Pondexter, Quincy",Q. Pondexter,1988-03-10T00:00:00,Washington,USA,Washington/USA,6-7,230,9,3,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,quincy_pondexter,2010,2018,N,Y,Y,2010,1,26
203490,Otto,Porter Jr.,Otto Porter Jr.,"Porter Jr., Otto",O. Porter Jr.,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,6-8,198,6,22,Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,otto_porter jr.,2013,2019,N,Y,Y,2013,1,3
1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-11,250,4,1,Forward,Active,1610612752,Knicks,NYK,knicks,New York,bobby_portis,2015,2019,Y,Y,Y,2015,1,22
203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-11,240,5,7,Forward-Center,Active,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014,2019,Y,Y,Y,2014,2,45
1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-4,215,4,24,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,norman_powell,2015,2019,Y,Y,Y,2015,2,46
1627816,Alex,Poythress,Alex Poythress,"Poythress, Alex",A. Poythress,1993-09-06T00:00:00,Kentucky,USA,Kentucky/USA,6-9,235,3,22,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,alex_poythress,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-7,218,3,2,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,taurean_prince,2016,2019,Y,Y,Y,2016,1,12
1627753,Zhou,Qi,Zhou Qi,Zhou Qi,Zhou,1996-01-16T00:00:00,,China,China/China,,,1,,,Inactive,0,,,,,zhou_qi,2017,2018,Y,Y,Y,2016,2,43
1628397,Ivan,Rabb,Ivan Rabb,"Rabb, Ivan",I. Rabb,1997-02-04T00:00:00,"University of California, Berkeley",USA,California/USA,6-10,220,2,10,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,ivan_rabb,2017,2019,Y,Y,Y,2017,2,35
1626184,Chasson,Randle,Chasson Randle,"Randle, Chasson",C. Randle,1993-02-05T00:00:00,Stanford,USA,Stanford/USA,6-2,185,2,9,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,chasson_randle,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-9,250,5,30,Center-Forward,Active,1610612752,Knicks,NYK,knicks,New York,julius_randle,2014,2019,N,Y,Y,2014,1,7
200755,JJ,Redick,JJ Redick,"Redick, JJ",J. Redick,1984-06-24T00:00:00,Duke,USA,Duke/USA,6-4,200,13,4,Guard,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,jj_redick,2006,2019,N,Y,Y,2006,1,11
1628432,Davon,Reed,Davon Reed,"Reed, Davon",D. Reed,1995-06-11T00:00:00,Miami,USA,Miami/USA,6-5,210,2,2,Guard,Active,1610612748,Heat,MIA,heat,Miami,davon_reed,2017,2019,Y,Y,Y,2017,2,32
1629244,Cameron,Reynolds,Cameron Reynolds,"Reynolds, Cameron",C. Reynolds,1995-02-07T00:00:00,Tulane,USA,Tulane University/USA,6-8,225,1,13,Guard-Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,cameron_reynolds,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-6,200,4,0,Guard-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,josh_richardson,2015,2019,Y,Y,Y,2015,2,40
1627781,Malachi,Richardson,Malachi Richardson,"Richardson, Malachi",M. Richardson,1996-01-05T00:00:00,Syracuse,USA,Syracuse/USA,,,2,,,Inactive,0,,,,,malachi_richardson,2016,2018,Y,Y,Y,2016,1,22
203085,Austin,Rivers,Austin Rivers,"Rivers, Austin",A. Rivers,1992-08-01T00:00:00,Duke,USA,Duke/USA,6-4,200,7,25,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,austin_rivers,2012,2019,N,Y,Y,2012,1,10
1628421,Devin,Robinson,Devin Robinson,"Robinson, Devin",D. Robinson,1995-03-07T00:00:00,Florida,USA,Florida/USA,6-8,200,2,11,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,devin_robinson,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,1,55,Forward,Active,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629010,Jerome,Robinson,Jerome Robinson,"Robinson, Jerome",J. Robinson,1997-02-22T00:00:00,Boston College,USA,Boston College/USA,6-5,190,1,1,Guard,Active,1610612746,Clippers,LAC,clippers,LA,jerome_robinson,2018,2019,Y,Y,Y,2018,1,13
1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky University/USA,7-1,240,1,23,Center,Active,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2019,N,Y,Y,2018,2,36
203922,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,6-6,222,5,22,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,glenn_robinson iii,2014,2019,Y,Y,Y,2014,2,40
200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,1986-02-22T00:00:00, ,USA,Kentucky/USA,6-1,186,13,9,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,rajon_rondo,2006,2019,N,Y,Y,2006,1,21
201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-3,200,11,25,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,derrick_rose,2008,2019,N,Y,Y,2008,1,1
203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,1991-02-05T00:00:00,Washington,USA,Washington/USA,6-7,206,7,8,Guard-Forward,Active,1610612753,Magic,ORL,magic,Orlando,terrence_ross,2012,2019,N,Y,Y,2012,1,8
1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,4,3,Guard,Active,1610612766,Hornets,CHA,hornets,Charlotte,terry_rozier,2015,2019,Y,Y,Y,2015,1,16
201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,1990-10-21T00:00:00, ,Spain,FC Barcelona/Spain,6-4,190,8,11,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,ricky_rubio,2011,2019,N,Y,Y,2009,1,5
1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-5,198,4,0,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,d'angelo_russell,2015,2019,N,Y,Y,2015,1,2
1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,6-11,240,3,11,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,domantas_sabonis,2016,2019,N,Y,Y,2016,1,11
1629102,Brandon,Sampson,Brandon Sampson,"Sampson, Brandon",B. Sampson,1997-05-01T00:00:00,Louisiana State,USA,Louisiana State University/USA,6-5,184,1,44,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,brandon_sampson,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,1993-03-20T00:00:00,"St. John's, N.Y.",USA,St. John's (NY)/USA,6-9,215,4,14,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,jakarr_sampson,2014,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203967,Dario,Saric,Dario Saric,"Saric, Dario",D. Saric,1994-04-08T00:00:00, ,Croatia,Anadolu Efes (Turkey)/Croatia,6-10,225,3,20,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,dario_saric,2016,2019,N,Y,Y,2014,1,12
203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,1991-10-30T00:00:00, ,Czech Republic, Czech Republic/Czech Republic,6-7,210,3,31,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,tomas_satoransky,2016,2019,N,Y,Y,2012,2,32
203471,Dennis,Schroder,Dennis Schroder,"Schroder, Dennis",D. Schroder,1993-09-15T00:00:00, ,Germany,Germany/Germany,6-1,172,6,17,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,dennis_schroder,2013,2019,Y,Y,Y,2013,1,17
203118,Mike,Scott,Mike Scott,"Scott, Mike",M. Scott,1988-07-16T00:00:00,Virginia,USA,Virginia/USA,6-8,237,7,1,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,mike_scott,2012,2019,Y,Y,Y,2012,2,43
200757,Thabo,Sefolosha,Thabo Sefolosha,"Sefolosha, Thabo",T. Sefolosha,1984-05-02T00:00:00, ,Switzerland,Angelico Biella/Switzerland,6-7,220,13,18,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,thabo_sefolosha,2006,2019,N,Y,Y,2006,1,13
1627782,Wayne,Selden,Wayne Selden,"Selden, Wayne",W. Selden,1994-09-30T00:00:00,Kansas,USA,Kansas/USA,6-5,230,3,14,Guard-Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,wayne_selden,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629012,Collin,Sexton,Collin Sexton,"Sexton, Collin",C. Sexton,1999-01-04T00:00:00,Alabama,USA,University of Alabama/USA,6-2,190,1,2,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,collin_sexton,2018,2019,N,Y,Y,2018,1,8
1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State University/USA,6-5,190,1,20,Guard,Active,1610612746,Clippers,LAC,clippers,LA,landry_shamet,2018,2019,N,Y,Y,2018,1,26
202697,Iman,Shumpert,Iman Shumpert,"Shumpert, Iman",I. Shumpert,1990-06-26T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,215,8,1,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,iman_shumpert,2011,2018,N,Y,Y,2011,1,17
1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-9,230,3,43,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,pascal_siakam,2016,2019,Y,Y,Y,2016,1,27
1626296,Jordan,Sibert,Jordan Sibert,"Sibert, Jordan",J. Sibert,1992-08-01T00:00:00,University of Dayton,USA, USA/USA,6-4,187,1,8,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,jordan_sibert,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1627732,Ben,Simmons,Ben Simmons,"Simmons, Ben",B. Simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-10,230,3,25,Guard-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,ben_simmons,2016,2019,N,Y,Y,2016,1,1
203613,Jonathon,Simmons,Jonathon Simmons,"Simmons, Jonathon",J. Simmons,1989-09-14T00:00:00,Houston,USA, USA/USA,6-6,195,4,14,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,jonathon_simmons,2015,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1628424,Kobi,Simmons,Kobi Simmons,"Simmons, Kobi",K. Simmons,1997-07-04T00:00:00,Arizona,USA,Arizona/USA,6-5,166,2,23,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,kobi_simmons,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,1999-06-08T00:00:00, ,USA,USA/USA,6-4,185,1,1,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,2018,2019,Y,Y,Y,2018,1,24
203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-4,220,5,36,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,marcus_smart,2014,2019,Y,Y,Y,2014,1,6
202397,Ish,Smith,Ish Smith,"Smith, Ish",I. Smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,9,14,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,ish_smith,2010,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
2747,JR,Smith,JR Smith,"Smith, JR",J. Smith,1985-09-09T00:00:00,No College,USA,"St. Benedict's Prep (Newark, NJ)/USA",6-6,225,15,5,Guard-Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jr_smith,2004,2018,N,Y,Y,2004,1,18
201160,Jason,Smith,Jason Smith,"Smith, Jason",J. Smith,1986-03-02T00:00:00,Colorado State,USA,Colorado State/USA,,,10,,,Inactive,0,,,,,jason_smith,2007,2018,N,Y,Y,2007,1,20
1629015,Zhaire,Smith,Zhaire Smith,"Smith, Zhaire",Z. Smith,1999-06-04T00:00:00,Texas Tech,USA,Texas Tech University/USA,6-4,199,1,8,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,zhaire_smith,2018,2019,Y,Y,Y,2018,1,16
1628372,Dennis,Smith Jr.,Dennis Smith Jr.,"Smith Jr., Dennis",D. Smith Jr.,1997-11-25T00:00:00,North Carolina State,USA,North Carolina State/USA,6-3,196,2,5,Guard,Active,1610612752,Knicks,NYK,knicks,New York,dennis_smith jr.,2017,2019,N,Y,Y,2017,1,9
203503,Tony,Snell,Tony Snell,"Snell, Tony",T. Snell,1991-11-10T00:00:00, ,USA,New Mexico/USA,6-7,213,6,17,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,tony_snell,2013,2019,N,Y,Y,2013,1,20
1629034,Ray,Spalding,Ray Spalding,"Spalding, Ray",R. Spalding,1997-03-11T00:00:00,Louisville,USA,Louisville/USA,6-10,215,1,,Forward,Active,1610612745,Rockets,HOU,rockets,Houston,ray_spalding,2018,2019,Y,Y,Y,2018,2,56
1629016,Omari,Spellman,Omari Spellman,"Spellman, Omari",O. Spellman,1997-07-21T00:00:00,Villanova,USA,Villanova University/USA,6-9,245,1,4,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,omari_spellman,2018,2019,Y,Y,Y,2018,1,30
203917,Nik,Stauskas,Nik Stauskas,"Stauskas, Nik",N. Stauskas,1993-10-07T00:00:00,Michigan,Canada,Michigan/Canada,6-6,205,5,1,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,nik_stauskas,2014,2018,N,Y,Y,2014,1,8
203474,DJ,Stephens,DJ Stephens,"Stephens, DJ",D. Stephens,1990-12-19T00:00:00,Memphis,USA, USA/USA,,,1,,,Inactive,0,,,,,dj_stephens,2013,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
202362,Lance,Stephenson,Lance Stephenson,"Stephenson, Lance",L. Stephenson,1990-09-05T00:00:00,Cincinnati,USA,Cincinnati/USA,6-6,230,9,6,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,lance_stephenson,2010,2018,N,Y,Y,2010,2,40
1628410,Edmond,Sumner,Edmond Sumner,"Sumner, Edmond",E. Sumner,1995-12-31T00:00:00,Xavier,USA,Xavier/USA,6-6,176,2,5,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,edmond_sumner,2017,2019,Y,Y,Y,2017,2,52
1628403,Caleb,Swanigan,Caleb Swanigan,"Swanigan, Caleb",C. Swanigan,1997-04-18T00:00:00,Purdue,USA,Purdue/USA,6-9,260,2,50,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,caleb_swanigan,2017,2019,Y,Y,Y,2017,1,26
1628369,Jayson,Tatum,Jayson Tatum,"Tatum, Jayson",J. Tatum,1998-03-03T00:00:00,Duke,USA,Duke/USA,6-8,208,2,0,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,2017,2019,N,Y,Y,2017,1,3
201952,Jeff,Teague,Jeff Teague,"Teague, Jeff",J. Teague,1988-06-10T00:00:00,Wake Forest,USA,Wake Forest/USA,6-2,195,10,0,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jeff_teague,2009,2019,N,Y,Y,2009,1,19
